,name,singer,link,comments_num
816,慢慢喜欢你,莫文蔚,https://music.163.com/song?id=541687281,96798
6278,Let Her Go,Passenger,https://music.163.com/song?id=18161816,95956
5024,Let Her Go,Passenger,https://music.163.com/song?id=18161816,95953
4389,奇迹再现,毛毛,https://music.163.com/song?id=27901832,95756
3892,Look At Me Now,Charlie Puth,https://music.163.com/song?id=28188171,94549
6242,Look At Me Now,Charlie Puth,https://music.163.com/song?id=28188171,94548
5029,Look At Me Now,Charlie Puth,https://music.163.com/song?id=28188171,94548
21,Look At Me Now,Charlie Puth,https://music.163.com/song?id=28188171,94546
849,双子,徐秉龙,https://music.163.com/song?id=557581095,94183
6446,Friendships (Original Mix),Pascal Letoublon,https://music.163.com/song?id=505449407,93129
4869,Friendships (Original Mix),Pascal Letoublon,https://music.163.com/song?id=505449407,93123
4237,Friendships (Original Mix),Pascal Letoublon,https://music.163.com/song?id=505449407,93123
4073,侧脸,于果,https://music.163.com/song?id=534542079,91747
799,侧脸,于果,https://music.163.com/song?id=534542079,91732
506,侧脸,于果,https://music.163.com/song?id=534542079,91730
6213,Hello,Adele,https://music.163.com/song?id=35847388,90855
6517,Hello,Adele,https://music.163.com/song?id=35847388,90855
40,Croatian Rhapsody,Maksim Mrvica,https://music.163.com/song?id=1696373,90187
4255,Sakura Tears,Nigel Silin,https://music.163.com/song?id=509313150,89236
6079,Trip,Axero,https://music.163.com/song?id=36492599,88699
5858,Trip,Axero,https://music.163.com/song?id=36492599,88698
4245,Trip,Axero,https://music.163.com/song?id=36492599,88697
6748,Closer,The Chainsmokers / Halsey,https://music.163.com/song?id=423228325,88159
6974,Closer,The Chainsmokers / Halsey,https://music.163.com/song?id=423228325,88159
7397,Closer,The Chainsmokers / Halsey,https://music.163.com/song?id=423228325,88159
4231,Closer,The Chainsmokers / Halsey,https://music.163.com/song?id=423228325,88159
6200,Closer,The Chainsmokers / Halsey,https://music.163.com/song?id=423228325,88159
3697,Closer,The Chainsmokers / Halsey,https://music.163.com/song?id=423228325,88157
2778,Closer,The Chainsmokers / Halsey,https://music.163.com/song?id=423228325,88156
139,Closer,The Chainsmokers / Halsey,https://music.163.com/song?id=423228325,88151
7447,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87682
5811,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87681
6111,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87680
6161,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87680
6488,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87680
6444,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87680
5205,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87676
5582,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87676
3708,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87671
2809,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87670
1945,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87668
644,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87664
12,All Falls Down,Alan Walker / Noah Cyrus / Digital Farm Animals,https://music.163.com/song?id=515453363,87663
5825,PneumaticTokyo,EnV,https://music.163.com/song?id=33937527,87646
3496,The Cure,Lady Gaga,https://music.163.com/song?id=472045959,87110
708,The Cure,Lady Gaga,https://music.163.com/song?id=472045959,87102
122,The Cure,Lady Gaga,https://music.163.com/song?id=472045959,87102
4099,星球坠落 (Live),艾热 / 李佳隆,https://music.163.com/song?id=1296583188,85885
779,星球坠落 (Live),艾热 / 李佳隆,https://music.163.com/song?id=1296583188,85879
20,Purple Passion,Diana Boncheva,https://music.163.com/song?id=2529472,84823
4047,七友,梁汉文,https://music.163.com/song?id=118261,84031
6760,Viva La Vida,Coldplay,https://music.163.com/song?id=3986017,84026
1649,Viva La Vida,Coldplay,https://music.163.com/song?id=3986017,84026
6122,Viva La Vida,Coldplay,https://music.163.com/song?id=3986017,84023
13,Viva La Vida,Coldplay,https://music.163.com/song?id=3986017,84022
3964,醒着醉,马良,https://music.163.com/song?id=571338083,83546
819,醒着醉,马良,https://music.163.com/song?id=571338083,83523
1240,Beautiful In White (Demo),Shane Filan,https://music.163.com/song?id=2080139,83259
1544,飘向北方 (Live),尤长靖 / 那吾克热LIL-EM,https://music.163.com/song?id=1308818967,83214
786,飘向北方 (Live),尤长靖 / 那吾克热LIL-EM,https://music.163.com/song?id=1308818967,83208
1529,啷个哩个啷,鹏泊,https://music.163.com/song?id=410801653,83080
3510,Star Sky,Two Steps From Hell,https://music.163.com/song?id=31654478,82637
6799,What Are Words,Chris Medina,https://music.163.com/song?id=1210496,81928
7395,What Are Words,Chris Medina,https://music.163.com/song?id=1210496,81928
6179,Valder Fields,Tamas Wells,https://music.163.com/song?id=2001320,81489
792,卡路里,火箭少女101,https://music.163.com/song?id=1294924781,81141
1460,卡路里,火箭少女101,https://music.163.com/song?id=1294924781,81141
6640,卡路里,火箭少女101,https://music.163.com/song?id=1294924781,81139
4098,卡路里,火箭少女101,https://music.163.com/song?id=1294924781,81139
4105,恋爱サーキュレーション,花澤香菜,https://music.163.com/song?id=579954,80960
791,纸短情长,花粥,https://music.163.com/song?id=557581284,80409
6514,Try,Colbie Caillat,https://music.163.com/song?id=28639182,79886
1152,Try,Colbie Caillat,https://music.163.com/song?id=28639182,79884
6227,Try,Colbie Caillat,https://music.163.com/song?id=28639182,79884
4317,男孩,梁博 / 陶孟童 / 肖和东 / 高誉容,https://music.163.com/song?id=482988834,79694
6055,I Want My Tears Back,Nightwish,https://music.163.com/song?id=21311956,79633
64,I Want My Tears Back,Nightwish,https://music.163.com/song?id=21311956,79622
4715,... Ready For It?,Taylor Swift,https://music.163.com/song?id=503207093,78509
6362,... Ready For It?,Taylor Swift,https://music.163.com/song?id=503207093,78509
3201,... Ready For It?,Taylor Swift,https://music.163.com/song?id=503207093,78509
5065,Angelina,Lou Bega,https://music.163.com/song?id=20953761,78149
4418,Angelina,Lou Bega,https://music.163.com/song?id=20953761,78148
1615,Angelina,Lou Bega,https://music.163.com/song?id=20953761,78147
1536,骄傲的少年,南征北战NZBZ,https://music.163.com/song?id=408332757,77925
6797,Yellow,Coldplay,https://music.163.com/song?id=17177324,77440
1248,Yellow,Coldplay,https://music.163.com/song?id=17177324,77439
4824,Yellow,Coldplay,https://music.163.com/song?id=17177324,77439
128,I Just Wanna Run,The Downtown Fiction,https://music.163.com/song?id=4386589,76962
1702,I Just Wanna Run,The Downtown Fiction,https://music.163.com/song?id=4386589,76962
6209,I Just Wanna Run,The Downtown Fiction,https://music.163.com/song?id=4386589,76962
962,Spectre,Alan Walker,https://music.163.com/song?id=30064263,76764
3957,至此流年各天涯,我不李志,https://music.163.com/song?id=470057375,76637
1848,Almost Lover,A Fine Frenzy,https://music.163.com/song?id=16426514,76533
4043,一百万个可能,Christine Welch,https://music.163.com/song?id=29722582,76456
1540,一百万个可能,Christine Welch,https://music.163.com/song?id=29722582,76450
4315,勉为其难,王冕,https://music.163.com/song?id=461519272,76188
4321,最美情侣,白小白,https://music.163.com/song?id=469699266,75922
7617,Jocelyn Flores,XXXTENTACION,https://music.163.com/song?id=501133798,75863
6663,I Hate Myself For Loving You,Joan Jett & the Blackhearts,https://music.163.com/song?id=4132379,75564
6196,Summertrain,Greyson Chance,https://music.163.com/song?id=17996972,75390
6145,Summertrain,Greyson Chance,https://music.163.com/song?id=17996972,75390
48,Summertrain,Greyson Chance,https://music.163.com/song?id=17996972,75375
1846,Shape Of My Heart,Sting,https://music.163.com/song?id=1934649,74950
4337,123我爱你,新乐尘符,https://music.163.com/song?id=526307800,74648
1513,123我爱你,新乐尘符,https://music.163.com/song?id=526307800,74646
536,123我爱你,新乐尘符,https://music.163.com/song?id=526307800,74646
119,Sugar,Maroon 5,https://music.163.com/song?id=29019227,74633
1246,Sugar,Maroon 5,https://music.163.com/song?id=29019227,74633
6762,Sugar,Maroon 5,https://music.163.com/song?id=29019227,74633
6796,Sugar,Maroon 5,https://music.163.com/song?id=29019227,74633
1573,Sugar,Maroon 5,https://music.163.com/song?id=29019227,74632
5020,Sugar,Maroon 5,https://music.163.com/song?id=29019227,74632
6234,Sugar,Maroon 5,https://music.163.com/song?id=29019227,74632
4393,Pacific Rim,Ramin Djawadi,https://music.163.com/song?id=26625301,74619
4318,回忆总想哭,南宫嘉骏 / 姜玉阳,https://music.163.com/song?id=33887645,74594
4425,The Party Troll,D1ofaquavibe,https://music.163.com/song?id=38358820,73833
4247,The Party Troll,D1ofaquavibe,https://music.163.com/song?id=38358820,73833
5160,Samsara,Tungevaag & Raaban,https://music.163.com/song?id=33291435,73471
4268,Samsara,Tungevaag & Raaban,https://music.163.com/song?id=33291435,73470
3564,Samsara,Tungevaag & Raaban,https://music.163.com/song?id=33291435,73470
1613,Samsara,Tungevaag & Raaban,https://music.163.com/song?id=33291435,73470
53,Samsara,Tungevaag & Raaban,https://music.163.com/song?id=33291435,73470
549,千禧,徐秉龙,https://music.163.com/song?id=522510615,73442
4377,Star Sky - Instrumental,Two Steps From Hell,https://music.163.com/song?id=31654479,72883
5094,League of Legends Epic Dubstep(LOL Remix),ThimLife,https://music.163.com/song?id=32341324,72569
6504,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72551
6116,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72550
5717,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72550
6441,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72550
5245,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72549
4108,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72547
3469,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72541
1790,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72537
1394,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72536
674,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72535
47,Move Your Body (Alan Walker Remix),Sia / Alan Walker,https://music.163.com/song?id=436487129,72534
4341,骗自己PT.2,AY楊佬叁 / Noor-99,https://music.163.com/song?id=451169473,71990
837,绝代风华,许嵩,https://music.163.com/song?id=1327456179,71978
5121,Alone,Alan Walker / Noonie Bao,https://music.163.com/song?id=444269135,71085
3710,Alone,Alan Walker / Noonie Bao,https://music.163.com/song?id=444269135,71084
2827,Alone,Alan Walker / Noonie Bao,https://music.163.com/song?id=444269135,71083
6561,Alone,Alan Walker / Noonie Bao,https://music.163.com/song?id=444269135,71082
6438,Alone,Alan Walker / Noonie Bao,https://music.163.com/song?id=444269135,71082
1180,Alone,Alan Walker / Noonie Bao,https://music.163.com/song?id=444269135,71081
6464,Sunburst,Tobu / Itro,https://music.163.com/song?id=28830411,70899
5861,Sunburst,Tobu / Itro,https://music.163.com/song?id=28830411,70899
102,Sunburst,Tobu / Itro,https://music.163.com/song?id=28830411,70897
4328,9420,麦小兜,https://music.163.com/song?id=515143305,70798
1453,我乐意,许嵩,https://music.163.com/song?id=554191378,70547
6254,What Makes You Beautiful,One Direction,https://music.163.com/song?id=17753288,70513
49,What Makes You Beautiful,One Direction,https://music.163.com/song?id=17753288,70505
6633,只要平凡,张杰 / 张碧晨,https://music.163.com/song?id=574919767,70227
813,只要平凡,张杰 / 张碧晨,https://music.163.com/song?id=574919767,70217
1434,丑八怪,薛之谦,https://music.163.com/song?id=27808044,70168
4949,Champagne Ocean,Ehrling,https://music.163.com/song?id=436147067,69518
4190,Champagne Ocean,Ehrling,https://music.163.com/song?id=436147067,69516
6247,Here With You,Asher Book,https://music.163.com/song?id=27583305,69483
101,Here With You,Asher Book,https://music.163.com/song?id=27583305,69475
6138,Gorgeous,Taylor Swift,https://music.163.com/song?id=514235010,69301
4712,Gorgeous,Taylor Swift,https://music.163.com/song?id=514235010,69300
6457,something just like this(deepmaniak remix),Deepmaniak / The Chainsmokers / Coldplay,https://music.163.com/song?id=504017347,69021
4225,something just like this(deepmaniak remix),Deepmaniak / The Chainsmokers / Coldplay,https://music.163.com/song?id=504017347,69017
4808,something just like this(deepmaniak remix),Deepmaniak / The Chainsmokers / Coldplay,https://music.163.com/song?id=504017347,69017
1744,something just like this(deepmaniak remix),Deepmaniak / The Chainsmokers / Coldplay,https://music.163.com/song?id=504017347,69014
38,something just like this(deepmaniak remix),Deepmaniak / The Chainsmokers / Coldplay,https://music.163.com/song?id=504017347,69014
6051,Whistle,Flo Rida,https://music.163.com/song?id=17793698,68932
1596,Whistle,Flo Rida,https://music.163.com/song?id=17793698,68925
5086,50 Ways to Say Goodbye,Train,https://music.163.com/song?id=21803760,68304
4102,GOOD NIGHT,Lil Ghost小鬼,https://music.163.com/song?id=542690276,68183
798,GOOD NIGHT,Lil Ghost小鬼,https://music.163.com/song?id=542690276,68180
445,GOOD NIGHT,Lil Ghost小鬼,https://music.163.com/song?id=542690276,68179
404,认真地老去,张希 / 曹方,https://music.163.com/song?id=461080452,67994
6720,The Spectre,Alan Walker,https://music.163.com/song?id=506092035,67833
6467,The Spectre,Alan Walker,https://music.163.com/song?id=506092035,67833
6979,The Spectre,Alan Walker,https://music.163.com/song?id=506092035,67833
3711,The Spectre,Alan Walker,https://music.163.com/song?id=506092035,67830
3941,The Spectre,Alan Walker,https://music.163.com/song?id=506092035,67830
80,The Spectre,Alan Walker,https://music.163.com/song?id=506092035,67828
6823,Because of You,Josh Vietti,https://music.163.com/song?id=28828074,67434
6176,Psycho (Pt. 2),Russ,https://music.163.com/song?id=440208643,67370
6114,Psycho (Pt. 2),Russ,https://music.163.com/song?id=440208643,67370
1669,Psycho (Pt. 2),Russ,https://music.163.com/song?id=440208643,67370
598,Psycho (Pt. 2),Russ,https://music.163.com/song?id=440208643,67369
4280,Psycho (Pt. 2),Russ,https://music.163.com/song?id=440208643,67368
4403,Who Let The Dogs Out,Baha Men,https://music.163.com/song?id=16823382,67170
7445,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66581
6987,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66581
6434,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66580
6253,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66578
6081,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66578
6108,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66578
5206,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66578
2852,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66577
4196,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66577
3459,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66577
1673,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66574
1072,Beautiful Now,Zedd / Jon Bellion,https://music.163.com/song?id=32019002,66571
3970,那些你很冒险的梦,林俊杰,https://music.163.com/song?id=108138,66101
1456,小幸运,田馥甄,https://music.163.com/song?id=33206214,65957
555,小幸运,田馥甄,https://music.163.com/song?id=33206214,65956
5855,Energy Drink,Virtual Riot,https://music.163.com/song?id=27542857,65701
44,Energy Drink,Virtual Riot,https://music.163.com/song?id=27542857,65696
5860,Sky (Radio Edit),Steerner / Martell,https://music.163.com/song?id=29553031,65418
4262,Sky (Radio Edit),Steerner / Martell,https://music.163.com/song?id=29553031,65417
19,Sky (Radio Edit),Steerner / Martell,https://music.163.com/song?id=29553031,65416
4313,差一步,大壮,https://music.163.com/song?id=518076124,65413
7430,Counting Stars,Alex Goot / Chrissy Costanza / Kurt Hugo Schneider,https://music.163.com/song?id=28248872,65337
6506,Young And Beautiful,Lana Del Rey,https://music.163.com/song?id=26243686,65067
1830,Young And Beautiful,Lana Del Rey,https://music.163.com/song?id=26243686,65059
5828,Windfall,TheFatRat,https://music.163.com/song?id=29774609,65003
5865,Masked Heroes,Vexento,https://music.163.com/song?id=30854966,64936
5830,Visions,Acreix,https://music.163.com/song?id=34040716,64796
4273,Take Me To Infinity,Consoul Trainin,https://music.163.com/song?id=431855270,64652
3455,Take Me To Infinity,Consoul Trainin,https://music.163.com/song?id=431855270,64652
5231,Take Me To Infinity,Consoul Trainin,https://music.163.com/song?id=431855270,64651
4755,Take Me To Infinity,Consoul Trainin,https://music.163.com/song?id=431855270,64651
6183,Take Me To Infinity,Consoul Trainin,https://music.163.com/song?id=431855270,64651
142,Take Me To Infinity,Consoul Trainin,https://music.163.com/song?id=431855270,64647
480,最后一首情歌,苏琛,https://music.163.com/song?id=34497630,64430
6472,Horizon,Janji,https://music.163.com/song?id=30064175,64404
4031,Horizon,Janji,https://music.163.com/song?id=30064175,64400
6782,Where Is the Love,Josh Vietti,https://music.163.com/song?id=28828076,63742
1636,In The End,Linkin Park,https://music.163.com/song?id=4153632,63693
69,In The End,Linkin Park,https://music.163.com/song?id=4153632,63692
1070,Summertime,K-391,https://music.163.com/song?id=32166628,63539
3900,杀死那个石家庄人,万能青年旅店,https://music.163.com/song?id=386844,63482
1685,Need You Now,Lady Antebellum,https://music.163.com/song?id=4154790,63179
1532,一万次悲伤,逃跑计划,https://music.163.com/song?id=25706279,63098
4323,逆流成河,金南玲,https://music.163.com/song?id=28978321,63039
6736,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62705
5606,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62705
6158,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62705
6456,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62705
5778,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62705
6483,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62705
3823,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62703
749,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62702
1139,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62702
3442,The Ocean (Radio Edit),Mike Perry / SHY Martin,https://music.163.com/song?id=409916250,62702
3304,Summer Vibe,Walk off the Earth,https://music.163.com/song?id=4433364,62594
3978,够钟,周柏豪,https://music.163.com/song?id=191528,62409
6215,You're Beautiful,James Blunt,https://music.163.com/song?id=5179544,62175
6816,You're Beautiful,James Blunt,https://music.163.com/song?id=5179544,62175
5090,You're Beautiful,James Blunt,https://music.163.com/song?id=5179544,62174
6869,Clsr (Aash Mehta Flip),Aash Mehta / The Chainsmokers,https://music.163.com/song?id=427142481,62056
2777,Clsr (Aash Mehta Flip),Aash Mehta / The Chainsmokers,https://music.163.com/song?id=427142481,62050
3607,R.I.O. Megamix (Continuous DJ Mix),R.I.O.,https://music.163.com/song?id=26389092,61831
3987,牵丝戏,银临 / Aki阿杰,https://music.163.com/song?id=30352891,61613
4143,你还怕大雨吗(国语),周柏豪,https://music.163.com/song?id=27646409,61522
1550,你还怕大雨吗(国语),周柏豪,https://music.163.com/song?id=27646409,61520
4130,浪人琵琶,胡66,https://music.163.com/song?id=566442496,61303
817,浪人琵琶,胡66,https://music.163.com/song?id=566442496,61299
1725,My Heart Will Go On,Celine Dion,https://music.163.com/song?id=2308499,61177
6638,无问,毛不易,https://music.163.com/song?id=525278524,61046
485,第三人称（Cover Hush！）,买辣椒也用券,https://music.163.com/song?id=502043537,60954
460,疑心病,任然,https://music.163.com/song?id=405599470,60943
4082,爱你,陈芳语,https://music.163.com/song?id=22852057,60923
1423,爱你,陈芳语,https://music.163.com/song?id=22852057,60916
7459,Someone Like You,Adele,https://music.163.com/song?id=16435049,60887
4090,Send It,Austin Mahone / Rich Homie Quan,https://music.163.com/song?id=426291544,60819
1586,Send It,Austin Mahone / Rich Homie Quan,https://music.163.com/song?id=426291544,60815
1404,走马,陈粒,https://music.163.com/song?id=30431367,60748
6773,I Do,911,https://music.163.com/song?id=28256115,60640
1699,Tunak Tunak Tun,Daler Mehndi,https://music.163.com/song?id=17241116,60358
4365,Battle Without Honor Or Humanity,布袋寅泰,https://music.163.com/song?id=5051245,60310
1753,Battle Without Honor Or Humanity,布袋寅泰,https://music.163.com/song?id=5051245,60309
59,Battle Without Honor Or Humanity,布袋寅泰,https://music.163.com/song?id=5051245,60308
4259,Wicked Wonderland (Radio Edit),Martin Tungevaag,https://music.163.com/song?id=28694864,60258
3692,Wicked Wonderland (Radio Edit),Martin Tungevaag,https://music.163.com/song?id=28694864,60258
1305,Wicked Wonderland (Radio Edit),Martin Tungevaag,https://music.163.com/song?id=28694864,60257
821,莫妮卡,柳爽,https://music.163.com/song?id=486999661,60034
471,莫妮卡,柳爽,https://music.163.com/song?id=486999661,60034
382,莫妮卡,柳爽,https://music.163.com/song?id=486999661,60034
1516,你曾是少年,S.H.E,https://music.163.com/song?id=426027293,59421
4669,Staring At You,Diane Birch,https://music.163.com/song?id=27863779,59294
3888,1-800-273-8255,Logic / Alessia Cara / Khalid,https://music.163.com/song?id=476598254,59189
6260,What Do You Mean?,Justin Bieber,https://music.163.com/song?id=34228719,58906
5019,What Do You Mean?,Justin Bieber,https://music.163.com/song?id=34228719,58904
3378,What Do You Mean?,Justin Bieber,https://music.163.com/song?id=34228719,58901
1724,What Do You Mean?,Justin Bieber,https://music.163.com/song?id=34228719,58900
4440,Just Blue,Space,https://music.163.com/song?id=19067286,58714
4183,brave heart,宮崎歩,https://music.163.com/song?id=29816860,58681
836,心事,徐秉龙,https://music.163.com/song?id=1294899029,58614
378,心事,徐秉龙,https://music.163.com/song?id=1294899029,58612
3940,说书人,暗杠 / 寅子,https://music.163.com/song?id=1303019637,58318
811,说书人,暗杠 / 寅子,https://music.163.com/song?id=1303019637,58312
4406,Are You OK,雷军,https://music.163.com/song?id=31814005,58262
6394,Oops,Little Mix / Charlie Puth,https://music.163.com/song?id=441491080,57852
6492,Oops,Little Mix / Charlie Puth,https://music.163.com/song?id=441491080,57852
5012,Oops,Little Mix / Charlie Puth,https://music.163.com/song?id=441491080,57851
4192,Oops,Little Mix / Charlie Puth,https://music.163.com/song?id=441491080,57850
27,Oops,Little Mix / Charlie Puth,https://music.163.com/song?id=441491080,57846
444,越来越不懂,蔡健雅,https://music.163.com/song?id=208958,57752
6166,Everglow,Coldplay / Gwyneth Paltrow,https://music.163.com/song?id=37239018,57717
4758,Everglow,Coldplay / Gwyneth Paltrow,https://music.163.com/song?id=37239018,57717
5263,Something Just Like This,Anthony Keyrouz / Romy Wave,https://music.163.com/song?id=466794339,57650
6578,Something Just Like This,Anthony Keyrouz / Romy Wave,https://music.163.com/song?id=466794339,57649
6162,Something Just Like This,Anthony Keyrouz / Romy Wave,https://music.163.com/song?id=466794339,57649
1620,Like That,吴亦凡,https://music.163.com/song?id=562598085,57219
4058,一个人去巴黎,董又霖,https://music.163.com/song?id=864647841,57175
834,一个人去巴黎,董又霖,https://music.163.com/song?id=864647841,57171
1499,特别的人,方大同,https://music.163.com/song?id=28403111,57043
4413,凉凉,张碧晨 / 陈奕夫 / 傲日其愣 / 唐倩,https://music.163.com/song?id=479408220,56963
592,只只,孟凡明,https://music.163.com/song?id=519136840,56245
1832,Lost Stars,Adam Levine,https://music.163.com/song?id=28737747,56234
4445,The Next Episode,Dr. Dre / Snoop Dogg,https://music.163.com/song?id=17405594,56124
5093,The Next Episode,Dr. Dre / Snoop Dogg,https://music.163.com/song?id=17405594,56124
6297,This Is the Life,Angie Miller,https://music.163.com/song?id=29732659,56113
4621,This Is the Life,Angie Miller,https://music.163.com/song?id=29732659,56113
68,This Is the Life,Angie Miller,https://music.163.com/song?id=29732659,56111
4310,死机之歌,Dj Titon,https://music.163.com/song?id=29775322,55957
6546,It Is Well (Live),Bethel Music / Kristene DiMarco,https://music.163.com/song?id=28456751,55906
6167,It Is Well (Live),Bethel Music / Kristene DiMarco,https://music.163.com/song?id=28456751,55905
5111,2U,David Guetta / Justin Bieber,https://music.163.com/song?id=482988471,55820
1368,2U,David Guetta / Justin Bieber,https://music.163.com/song?id=482988471,55820
4879,2U,David Guetta / Justin Bieber,https://music.163.com/song?id=482988471,55820
3413,2U,David Guetta / Justin Bieber,https://music.163.com/song?id=482988471,55819
3714,2U,David Guetta / Justin Bieber,https://music.163.com/song?id=482988471,55819
6177,7 Years,Lukas Graham,https://music.163.com/song?id=405599119,55613
6164,Wake Me Up,Avicii / Aloe Blacc,https://music.163.com/song?id=27713920,55478
6099,Wake Me Up,Avicii / Aloe Blacc,https://music.163.com/song?id=27713920,55478
4877,Wake Me Up,Avicii / Aloe Blacc,https://music.163.com/song?id=27713920,55477
5195,Wake Me Up,Avicii / Aloe Blacc,https://music.163.com/song?id=27713920,55477
3716,Wake Me Up,Avicii / Aloe Blacc,https://music.163.com/song?id=27713920,55476
890,Wake Me Up,Avicii / Aloe Blacc,https://music.163.com/song?id=27713920,55473
6746,Wake Me Up,Avicii / Aloe Blacc,https://music.163.com/song?id=27713920,55472
3020,How Long,Charlie Puth,https://music.163.com/song?id=509728806,55141
4882,How Long,Charlie Puth,https://music.163.com/song?id=509728806,55141
6084,How Long,Charlie Puth,https://music.163.com/song?id=509728806,55141
1625,How Long,Charlie Puth,https://music.163.com/song?id=509728806,55139
1,How Long,Charlie Puth,https://music.163.com/song?id=509728806,55138
1623,Rather Be,Clean Bandit / Jess Glynne,https://music.163.com/song?id=28095742,55119
1933,Rather Be,Clean Bandit / Jess Glynne,https://music.163.com/song?id=28095742,55119
95,Rather Be,Clean Bandit / Jess Glynne,https://music.163.com/song?id=28095742,55118
6529,Rather Be,Clean Bandit / Jess Glynne,https://music.163.com/song?id=28095742,55118
5173,Rather Be,Clean Bandit / Jess Glynne,https://music.163.com/song?id=28095742,55118
6129,Rather Be,Clean Bandit / Jess Glynne,https://music.163.com/song?id=28095742,55118
4256,Зая,Бамбинтон,https://music.163.com/song?id=518094151,55022
1559,Зая,Бамбинтон,https://music.163.com/song?id=518094151,55022
6263,Love Yourself,Justin Bieber,https://music.163.com/song?id=36496695,54734
4988,Love Yourself,Justin Bieber,https://music.163.com/song?id=36496695,54732
3113,Love Yourself,Justin Bieber,https://music.163.com/song?id=36496695,54730
7431,Demons,Imagine Dragons,https://music.163.com/song?id=19945735,54541
3887,Demons,Imagine Dragons,https://music.163.com/song?id=19945735,54540
4671,Demons,Imagine Dragons,https://music.163.com/song?id=19945735,54540
6,Demons,Imagine Dragons,https://music.163.com/song?id=19945735,54537
4593,Centuries,Fall Out Boy,https://music.163.com/song?id=29307038,54512
3875,Centuries,Fall Out Boy,https://music.163.com/song?id=29307038,54511
5,Centuries,Fall Out Boy,https://music.163.com/song?id=29307038,54505
6277,Darkside,Alan Walker / Au/Ra / Tomine Harket,https://music.163.com/song?id=1296410418,54135
6439,Darkside,Alan Walker / Au/Ra / Tomine Harket,https://music.163.com/song?id=1296410418,54135
5156,Darkside,Alan Walker / Au/Ra / Tomine Harket,https://music.163.com/song?id=1296410418,54134
