,name,singer,link,comments_num
1326,Walk Thru Fire,Vicetone / Meron Ryan,https://music.163.com/song?id=1297498908,11024
1327,Like That,Bea Miller,https://music.163.com/song?id=481691520,11015
1328,Runaway Baby,Bruno Mars,https://music.163.com/song?id=25657277,11012
1329,Yankee Doodle,Paralyzed Veterans of America,https://music.163.com/song?id=27864120,10998
1330,Life's a struggle,VAVA,https://music.163.com/song?id=511229034,10997
1331,Canon In D (Piano),The O'Neill Brothers,https://music.163.com/song?id=19287479,10990
1332,Jumpshot,Dawin,https://music.163.com/song?id=424155395,10982
1333,Unstoppable,The Score,https://music.163.com/song?id=421269927,10981
1334,So Cute~,Lopu$,https://music.163.com/song?id=433107530,10977
1335,Burn,Angelika Vee,https://music.163.com/song?id=28148942,10977
1336,Love Me Like You Do,Ellie Goulding,https://music.163.com/song?id=36308236,10973
1337,New York,Baptiste Giabiconi,https://music.163.com/song?id=26270153,10972
1338,Smells Like Teen Spirit,Nirvana,https://music.163.com/song?id=4208530,10961
1339,Mesmerize,Tobu,https://music.163.com/song?id=29379951,10958
1340,About,Beatrich,https://music.163.com/song?id=473865426,10957
1341,Forevermore,Katie Herzig,https://music.163.com/song?id=2872362,10949
1342,Stand By Me (Album Version),Seal,https://music.163.com/song?id=21615671,10914
1343,All About Us,He Is We / Owl City / Adam Young,https://music.163.com/song?id=4108623,10882
1344,Perfect,One Direction,https://music.163.com/song?id=35539156,10881
1345,짜라빠빠,V.A.,https://music.163.com/song?id=31421220,10880
1346,Push,Akcent / Amira,https://music.163.com/song?id=409102779,10879
1347,The La La La Remix,Gamper & Dadoni / DNKR,https://music.163.com/song?id=32803098,10873
1348,Love Me Like You Do,Madilyn Bailey / MAX / Kurt Hugo Schneider,https://music.163.com/song?id=30496792,10867
1349,Scarborough Fair,Sarah Brightman,https://music.163.com/song?id=5254072,10836
1350,Byte,Martin Garrix / Brooks,https://music.163.com/song?id=470547655,10819
1351,"Me, Myself & I",G-Eazy / Bebe Rexha,https://music.163.com/song?id=35447075,10792
1352,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,https://music.163.com/song?id=445867334,10792
1353,Tiger,R3hab / Skytech / Fafaq,https://music.163.com/song?id=32358948,10789
1354,Breathless,Shayne Ward,https://music.163.com/song?id=19081569,10770
1355,Just Dance,Lady Gaga / RedOne / Colby O'Donis,https://music.163.com/song?id=21038756,10755
1356,I Promise,Damon Empero,https://music.163.com/song?id=476990598,10754
1357,Original Mix - Gucci Gucci（RonyEDM remix）,RonyEDM,https://music.163.com/song?id=547917908,10751
1358,Sunshine,Charlie Heat / Ant Beale,https://music.163.com/song?id=454069805,10741
1359,Firefly,A*Teens,https://music.163.com/song?id=26379197,10741
1360,Skinny Love,Birdy,https://music.163.com/song?id=16780426,10737
1361,So Good (Alex Adair Remix),Louisa Johnson / Alex Adair,https://music.163.com/song?id=441566422,10732
1362,Ontario Gothic,Foxes in Fiction,https://music.163.com/song?id=29423160,10728
1363,Father and Son,Cat Stevens,https://music.163.com/song?id=473602861,10717
1364,Thunder / Young Dumb & Broke (Medley),Imagine Dragons / Khalid,https://music.163.com/song?id=525063410,10689
1365,Here's To Never Growing Up,Avril Lavigne,https://music.163.com/song?id=26145391,10679
1366,Myself,Bazzi,https://music.163.com/song?id=552366521,10677
1367,Told You So,Christopher,https://music.163.com/song?id=28310694,10673
1368,I Just Want To (Chuck Lepley Remix),DJ Timeline / Pearl Miller,https://music.163.com/song?id=28738474,10672
1369,Freedom Is Ours,Epic Score,https://music.163.com/song?id=41630476,10662
1370,7 Years,Madilyn Bailey / Josh Evans,https://music.163.com/song?id=412175989,10659
1371,Grenade,Bruno Mars,https://music.163.com/song?id=27514868,10656
1372,Party Rock Anthem,LMFAO,https://music.163.com/song?id=16648232,10654
1373,Lifted,Allie X,https://music.163.com/song?id=469104847,10652
1374,Firestone,Kygo / Conrad Sewell,https://music.163.com/song?id=29771432,10636
1375,idontwannabeyouanymore,Billie Eilish,https://music.163.com/song?id=492092383,10610
1376,Cake,Flo Rida / 99 Percent,https://music.163.com/song?id=447296411,10576
1377,Middle,DJ Snake / Bipolar Sunshine,https://music.163.com/song?id=35539137,10575
1378,We Found Love,Rihanna / Calvin Harris,https://music.163.com/song?id=3313334,10562
1379,Find You,HIDDN / Beatrich,https://music.163.com/song?id=464192074,10562
1380,Forever Friends,DAOKO,https://music.163.com/song?id=494858477,10537
1381,DAYS and MOONS,Elsa Kopf,https://music.163.com/song?id=32785010,10537
1382,Aspire,CelDro,https://music.163.com/song?id=34040720,10535
1383,La La Love On My Mind,Ann Winsborn,https://music.163.com/song?id=2177028,10531
1384,Good Morning and Good Night,Maggie McClure,https://music.163.com/song?id=3161527,10450
1385,Nobody,Wonder Girls,https://music.163.com/song?id=22813728,10448
1386,Glow Like Dat,Rich Brian,https://music.163.com/song?id=498577487,10445
1387,Lake And Ocean,The Coral Sea,https://music.163.com/song?id=26177038,10445
1388,Digital World,Amaranthe,https://music.163.com/song?id=29537955,10442
1389,Thanks♥(LOVIN' YOU Bootleg)（Cover：-Minnie Riperton）,Lopu$,https://music.163.com/song?id=502119908,10409
1390,All Hands On Deck (Remix),Tinashé / Iggy Azalea,https://music.163.com/song?id=30706128,10392
1391,Raise Hell,DOROTHY,https://music.163.com/song?id=34516569,10382
1392,Trouble (Mike Williams Remix),Mike Williams / VÉRITÉ / R3hab,https://music.163.com/song?id=487375361,10382
1393,So Incredible,AZIATIX / Stevie Hoang,https://music.163.com/song?id=3932668,10379
1394,One More Night,Maroon 5,https://music.163.com/song?id=21253806,10378
1395,Not Even Her,Floreyyyy / Shiloh,https://music.163.com/song?id=526464522,10374
1396,One Last Time,Ariana Grande,https://music.163.com/song?id=28977745,10374
1397,티라미수 케익,We Are the Night,https://music.163.com/song?id=35447760,10373
1398,Sexy Back,Justin Timberlake,https://music.163.com/song?id=5171213,10366
1399,The New Kings,Vicetone / Popeska / Luciana,https://music.163.com/song?id=29910080,10341
1400,This Is What It Feels Like (Extended Mix) - remix,Armin van Buuren / Trevor Guthrie,https://music.163.com/song?id=26228689,10338
1401,Young,Cosmos & Creature,https://music.163.com/song?id=432792569,10337
1402,A Thousand Years,Christina Perri,https://music.163.com/song?id=1939032,10323
1403,Wait,NoMBe,https://music.163.com/song?id=454966480,10320
1404,Bad,David Guetta / Vassy / Showtek,https://music.163.com/song?id=28852648,10312
1405,Sailboats,Sky Sailing / Owl City / Adam Young,https://music.163.com/song?id=19182328,10307
1406,Ice Cream,OMFG,https://music.163.com/song?id=35407675,10293
1407,Heart of Courage,Two Steps From Hell,https://music.163.com/song?id=4377969,10286
1408,Mad Hatter,Melanie Martinez,https://music.163.com/song?id=33937215,10285
1409,Everytime,Britney Spears,https://music.163.com/song?id=5145734,10282
1410,Smash! (Original Mix),Ummet Ozcan,https://music.163.com/song?id=28747134,10278
1411,SAKURA,いきものがかり,https://music.163.com/song?id=719102,10277
1412,Telephone,Lady Gaga / Beyoncé,https://music.163.com/song?id=2923152,10268
1413,All of the Stars,Ed Sheeran,https://music.163.com/song?id=28566204,10265
1414,Happier,Marshmello / Bastille,https://music.163.com/song?id=1302290019,10260
1415,What I've Done,Linkin Park,https://music.163.com/song?id=5045762,10259
1416,November Rain,Guns N' Roses,https://music.163.com/song?id=18094919,10238
1417,SAD,Shane,https://music.163.com/song?id=460323773,10235
1418,Ya Not Ready,Sean Paul,https://music.163.com/song?id=28708949,10231
1419,In the End,Black Veil Brides,https://music.163.com/song?id=27037491,10230
1420,Royals,Lorde,https://music.163.com/song?id=27698223,10230
1421,I Want You,Chris Lake,https://music.163.com/song?id=467320100,10227
1422,Limitless,SAM F / Sophie Rose,https://music.163.com/song?id=469272857,10222
1423,Zippo,Chasjam,https://music.163.com/song?id=407002546,10216
1424,"I'm Folle de Toi - In-Grid, Banks, C.",In-Grid,https://music.163.com/song?id=2771069,10194
1425,Sound of Walking Away,ILLENIUM / Kerli,https://music.163.com/song?id=473940907,10185
1426,Sweet Dreams (Are made of This),Marilyn Manson,https://music.163.com/song?id=4174272,10185
1427,Nachdi Phira,Meghna Mishra,https://music.163.com/song?id=525240626,10183
1428,Imagine Me Without You,Jaci Velasquez,https://music.163.com/song?id=2781188,10183
1429,The Way I Still Love You,Reynard Silva,https://music.163.com/song?id=28718313,10176
1430,La Bomba,Eddy Wata,https://music.163.com/song?id=26633698,10172
1431,Perfect (Acoustic),Ed Sheeran,https://music.163.com/song?id=517713285,10172
1432,When You Believe,Whitney Houston / Mariah Carey,https://music.163.com/song?id=3027425,10166
1433,Yeminler Ediyorum,Rido / Faxo,https://music.163.com/song?id=464009811,10162
1434,The New Boy,Mando Diao,https://music.163.com/song?id=3027830,10119
1435,The One You Love,Glenn Frey,https://music.163.com/song?id=2658203,10118
1436,Super Psycho Love,Simon Curtis,https://music.163.com/song?id=1989392,10115
1437,Fetish,Selena Gomez / Gucci Mane,https://music.163.com/song?id=489997578,10112
1438,Walk on By,Noosa,https://music.163.com/song?id=28582816,10109
1439,Pumped Up,Klingande,https://music.163.com/song?id=503855598,10103
1440,Just The Same,Charlotte Lawrence,https://music.163.com/song?id=533455199,10096
1441,Antique Gucci (Cryptex Mashup),Cryptex,https://music.163.com/song?id=536624282,10085
1442,Red Lights (Radio Edit),Tiësto,https://music.163.com/song?id=28103370,10085
1443,Touch,Barcelona,https://music.163.com/song?id=28258466,10066
1444,VI. Waltz 2 from Jazz Suite No. 2 (Eyes Wide Shut),Dmitri Shostakovich,https://music.163.com/song?id=26294503,10056
1445,You were my everything,Aviation,https://music.163.com/song?id=1058415,10056
1446,Sorrow,Sbazzo,https://music.163.com/song?id=27955142,10054
1447,Fugitive,Tebey,https://music.163.com/song?id=30987663,10049
1448,Somebody,The Chainsmokers / Drew Love,https://music.163.com/song?id=553812204,10043
1449,Five Hours (Don't Hold Me Back) (Vocal Mix),Deorro,https://music.163.com/song?id=28875283,10039
1450,Million Years Ago (Acoustic Cover by Emir),Emir,https://music.163.com/song?id=425684164,10027
1451,Super Far,LANY,https://music.163.com/song?id=487210825,10017
1452,TALK,Sammi Sanchez,https://music.163.com/song?id=41554649,10010
1453,Don't Wanna Know,Maroon 5,https://music.163.com/song?id=461544126,10007
1454,Galway Girl (Martin Jensen Remix),Ed Sheeran / Martin Jensen,https://music.163.com/song?id=470687490,10005
1455,What I Believe,Skillet,https://music.163.com/song?id=26550268,9985
1456,3:00 AM,Finding Hope,https://music.163.com/song?id=515452368,9973
1457,Still Waiting,Sum 41,https://music.163.com/song?id=4278394,9965
1458,alone together.,ROOK1E / khai dreams,https://music.163.com/song?id=445844591,9950
1459,Two Is Better Than One (Album Version),Boys Like Girls / Taylor Swift,https://music.163.com/song?id=16854326,9947
1460,Gangnam Style,PSY,https://music.163.com/song?id=22956421,9939
1461,How Long Will I Love You,Ellie Goulding,https://music.163.com/song?id=27810037,9918
1462,Lost Stars,Maroon 5,https://music.163.com/song?id=32102655,9916
1463,Forgiveness,MADE IN HEIGHTS,https://music.163.com/song?id=31477257,9909
1464,Since You've Been Gone,Novaspace / Joseph Vincent,https://music.163.com/song?id=441116579,9908
1465,For Paolo,Woodpigeon,https://music.163.com/song?id=2083073,9859
1466,Old Threads,Deep East Music,https://music.163.com/song?id=17423742,9852
1467,Camberwell,#1 Dads,https://music.163.com/song?id=29473749,9831
1468,Remember Me (Lullaby),Gael García Bernal / Gabriella Flores / Libertad García Fonzi,https://music.163.com/song?id=518066666,9827
1469,Starset,Cody Sorenson / Kadenza,https://music.163.com/song?id=455502171,9805
1470,My Demons,Starset,https://music.163.com/song?id=28220107,9790
1471,Blind Tom,Grant-Lee Phillips,https://music.163.com/song?id=17982528,9787
1472,Rhythm Of The Rain,Jason Donovan,https://music.163.com/song?id=18668453,9753
1473,So High,Doja Cat,https://music.163.com/song?id=28493093,9724
1474,Dota,Basshunter,https://music.163.com/song?id=16642800,9703
1475,Zimt,LissA,https://music.163.com/song?id=409031374,9699
1476,Gentleman,PSY,https://music.163.com/song?id=26173033,9698
1477,K.,Cigarettes After Sex,https://music.163.com/song?id=444058254,9687
1478,"Boom, Boom, Boom! !",Vengaboys,https://music.163.com/song?id=3797859,9686
1479,Just a Dream,Kurt Hugo Schneider / Christina Grimmie / Sam Tsui,https://music.163.com/song?id=1990093,9669
1480,Do As I Say Not As I Do,Ed Harcourt,https://music.163.com/song?id=20631213,9669
1481,Filthy,Justin Timberlake,https://music.163.com/song?id=528273169,9667
1482,It's Time,Imagine Dragons,https://music.163.com/song?id=4128805,9649
1483,Let It Rain,Gotthard,https://music.163.com/song?id=4085555,9646
1484,airplane mode,limbo,https://music.163.com/song?id=518895530,9637
1485,Deep End,LU2VYK / Madison Gold,https://music.163.com/song?id=470573623,9634
1486,Man on a Mission,Oh The Larceny,https://music.163.com/song?id=465920383,9627
1487,Sunny,Boney M.,https://music.163.com/song?id=2195553,9625
1488,Summer,Calvin Harris,https://music.163.com/song?id=28306554,9618
1489,В мире где ты и я,MΣ$†ΛMN ΣKCПØNΛ†,https://music.163.com/song?id=35307899,9616
1490,Come Together,Gary Clark Jr. / Junkie XL,https://music.163.com/song?id=504587524,9615
1491,Lonely Day,Jurrivh,https://music.163.com/song?id=546723298,9596
1492,You Are a Lover - original,The Unbending Trees,https://music.163.com/song?id=19506418,9585
1493,Toms (Radio Edit),OMR,https://music.163.com/song?id=34033274,9575
1494,If You Leave Me Now,Charlie Puth / Boyz II Men,https://music.163.com/song?id=525112224,9564
1495,Sunrise,Our Last Night,https://music.163.com/song?id=27942413,9562
1496,LetTalk About A Man,Prezioso / Marvin,https://music.163.com/song?id=28644437,9560
1497,My My Love,Joshua Radin,https://music.163.com/song?id=26343110,9552
1498,Candyman,Zedd / Aloe Blacc,https://music.163.com/song?id=404543571,9550
1499,Dirty Paws,Of Monsters And Men,https://music.163.com/song?id=28143752,9535
1500,Wild Eyes (Radio Edit),Broiler / RAVVEL,https://music.163.com/song?id=29747996,9528
1501,Mrs. Potato Head,Melanie Martinez,https://music.163.com/song?id=33937213,9511
1502,Kissy Kissy,Smile. DK,https://music.163.com/song?id=3417069,9510
1503,The magic key,Various Artists,https://music.163.com/song?id=26783793,9502
1504,Negative Things,Selwyn,https://music.163.com/song?id=1940926,9502
1505,Sacramentum:Unaccompanied Hymn for Torino,Mili,https://music.163.com/song?id=29418292,9498
1506,Body Shots(Feat.Ludacris),Kaci Battaglia,https://music.163.com/song?id=2919998,9484
1507,Something Just Like This,J.Fla,https://music.163.com/song?id=500412245,9456
1508,I Will Be OK,FlyBoy / Coby Grant / The Onyx Twins,https://music.163.com/song?id=421148673,9452
1509,Young Souls,Broken Back,https://music.163.com/song?id=31134215,9445
1510,Tarzan & Jane,Toy-Box,https://music.163.com/song?id=21865897,9436
1511,Highway to Hell,AC/DC,https://music.163.com/song?id=3880720,9433
1512,Take a bow,Rihanna,https://music.163.com/song?id=5148849,9428
1513,Without Me,Halsey,https://music.163.com/song?id=1315367060,9426
1514,lifter,Galen Crew,https://music.163.com/song?id=33190483,9422
1515,Chaperone,Hurts,https://music.163.com/song?id=509531459,9421
1516,Darlin',Emily Hearn,https://music.163.com/song?id=27808360,9419
1517,#0000FF,Jasmine Sokko,https://music.163.com/song?id=509612538,9417
1518,One More Light,Linkin Park,https://music.163.com/song?id=460043753,9416
1519,Swoop,ETC! ETC! / Diplo / Brillz,https://music.163.com/song?id=27003906,9389
1520,Fallin',Jessica Mauboy,https://music.163.com/song?id=483024225,9382
1521,Thriller,Michael Jackson,https://music.163.com/song?id=21178391,9377
1522,I Can't Help,Sarcastic Sounds,https://music.163.com/song?id=523041065,9376
1523,Woman,Kesha / The Dap-Kings Horns,https://music.163.com/song?id=490381071,9375
1524,Call of the ambulance,Trackformerz,https://music.163.com/song?id=29984255,9363
1525,Come Back Down,Mediks,https://music.163.com/song?id=27978505,9360
1526,Ordinary Day,Melanie Penn,https://music.163.com/song?id=3157058,9355
1527,Holding On,Adib Sin / Salsa,https://music.163.com/song?id=520274067,9354
1528,Fight Club,Lorne Balfe,https://music.163.com/song?id=27580071,9345
1529,Selfie,The Chainsmokers / Alexis Killacam,https://music.163.com/song?id=28530970,9341
1530,Aeon,JJD,https://music.163.com/song?id=33359018,9316
1531,Fool For You,Big Z / Jackson Breit,https://music.163.com/song?id=412187573,9307
1532,Smooth Criminal,Michael Jackson,https://music.163.com/song?id=1697617,9306
1533,Quit,Cashmere Cat / Ariana Grande,https://music.163.com/song?id=474932825,9295
1534,Next Episode (CAKEDUP tree-mix),Caked Up,https://music.163.com/song?id=34169489,9289
1535,Closer,Lemâitre,https://music.163.com/song?id=32944521,9286
1536,Hey Mama,David Guetta / Nicki Minaj / Bebe Rexha / Afrojack,https://music.163.com/song?id=29747517,9252
1537,Apologize,OneRepublic,https://music.163.com/song?id=24953439,9252
1538,Psycho,Russ,https://music.163.com/song?id=28662031,9240
1539,All I Wanna Do,Martin Jensen,https://music.163.com/song?id=409181575,9235
1540,Last Christmas,Wham!,https://music.163.com/song?id=26165023,9225
1541,Cool,Tobu / Blume / Wholm,https://music.163.com/song?id=444267496,9223
1542,Fantasy,Alina Baraz / Galimatias,https://music.163.com/song?id=29533166,9192
1543,Bulletproof Heart [Radio Edit] [Radio Edit],Indian Boi,https://music.163.com/song?id=29713316,9188
1544,Live At Night,Different Heaven / Sophie Simmons,https://music.163.com/song?id=521657715,9172
1545,One Last Time,Justin Bryte,https://music.163.com/song?id=30798612,9166
1546,Nonstop Pop 2012,Isosine,https://music.163.com/song?id=26568862,9164
1547,"You're Gonna Go Far, Kid - Explicit Album Version",The Offspring,https://music.163.com/song?id=21965211,9156
1548,Haunt U (Prod.Mysticphonk),lil peep,https://music.163.com/song?id=425136195,9148
1549,23,Mike Will Made It / Miley Cyrus / Wiz Khalifa / Juicy J,https://music.163.com/song?id=27646979,9143
1550,All In My Mind (Live),Isaac Gracie,https://music.163.com/song?id=432848329,9141
1551,Just Like This (мавлан Mix),мавлан музыка,https://music.163.com/song?id=1306641059,9138
1552,Despacito,J.Fla,https://music.163.com/song?id=509512219,9133
1553,White Noise,Ella Vos,https://music.163.com/song?id=431534100,9121
1554,Soldier,Fleurie,https://music.163.com/song?id=407699922,9117
1555,Dura,Daddy Yankee,https://music.163.com/song?id=531655610,9117
1556,Bitty Boppy Betty,Pink Martini,https://music.163.com/song?id=18212701,9116
1557,Step Step,Suran,https://music.163.com/song?id=429261578,9111
1558,Come Back Down (Original Mix),TJR / Benji Madden,https://music.163.com/song?id=28303867,9111
1559,Love You Like A Love Song,Sami,https://music.163.com/song?id=28138229,9102
1560,By My Side (The Produxer Mix),Various Artists,https://music.163.com/song?id=27901015,9101
1561,Like A Bitch(Extended Mix),Zomboy,https://music.163.com/song?id=408332215,9090
1562,Panda (Kiko Franco & Kubski Remix),Kiko Franco / Desiigner / Kubski,https://music.163.com/song?id=448316067,9073
1563,Like A River,Dirk Reichardt,https://music.163.com/song?id=26624709,9056
1564,All The Stars,Kendrick Lamar / SZA,https://music.163.com/song?id=526929981,9049
1565,Don't Let Go,Don Diablo / Holly Winter,https://music.163.com/song?id=502925385,9039
1566,Boneless,Steve Aoki / Chris Lake / Tujamo,https://music.163.com/song?id=27630615,9013
1567,Bad Romance,Jay Smith,https://music.163.com/song?id=18582177,9007
1568,DNA.,Kendrick Lamar,https://music.163.com/song?id=472045048,9002
1569,Moon River,Audrey Hepburn,https://music.163.com/song?id=2177197,8998
1570,Something Just Like This (Tokyo Remix),The Chainsmokers / Coldplay,https://music.163.com/song?id=485068831,8986
1571,You Are My Everything,Lexington Bridge,https://music.163.com/song?id=16344220,8977
1572,Save Me,Listenbee,https://music.163.com/song?id=31356488,8955
1573,Home (Blaze U Remix),Blaze U / ThimLife / Bibiane Z,https://music.163.com/song?id=448317566,8949
1574,Bad Liar,Selena Gomez,https://music.163.com/song?id=478920958,8949
1575,Don't Let Me Down (Illenium Remix),ILLENIUM / The Chainsmokers / Daya,https://music.163.com/song?id=405599648,8944
1576,Him & I,G-Eazy / Halsey,https://music.163.com/song?id=521418812,8944
1577,Taste the Feeling,Avicii / Conrad Sewell,https://music.163.com/song?id=406096624,8943
1578,Rehab (The Clarstone Remix),The Clarstone / Amy Winehouse,https://music.163.com/song?id=34324640,8935
1579,RAIN,kriiq,https://music.163.com/song?id=484732956,8930
1580,Without You,Oh Wonder,https://music.163.com/song?id=34383461,8918
1581,Dangerously,Charlie Puth,https://music.163.com/song?id=401249909,8917
1582,귀요미송,Hari,https://music.163.com/song?id=26418242,8912
1583,Stray,Damon Empero,https://music.163.com/song?id=453176587,8911
1584,Champion,Fall Out Boy,https://music.163.com/song?id=474932898,8903
1585,I Will Follow Him,Peggy March,https://music.163.com/song?id=5189690,8901
1586,Miracles (Radio Edit),Mike Candys / Maury,https://music.163.com/song?id=29732106,8889
1587,Castle,Halsey,https://music.163.com/song?id=34144930,8881
1588,Legendary,Epic Soul Factory / Cesc Vilà / Fran Soto,https://music.163.com/song?id=36586598,8881
1589,Ca Ira,Joyce Jonathan,https://music.163.com/song?id=26407811,8879
1590,Yoyo Toyko (Prod. Slight),bbno$ / Slight,https://music.163.com/song?id=414980657,8877
1591,All the Others,The Coronas,https://music.163.com/song?id=31967275,8876
1592,Blame,Calvin Harris / John Newman,https://music.163.com/song?id=29129632,8875
1593,Crime,Grey / SKOTT,https://music.163.com/song?id=504492138,8864
1594,Watch Me Work,Tinashé,https://music.163.com/song?id=38673690,8863
1595,No Promises,Cheat Codes / Demi Lovato,https://music.163.com/song?id=467952465,8862
1596,Your Song,Rita Ora,https://music.163.com/song?id=480409513,8846
1597,Ça Ira,Joyce Jonathan,https://music.163.com/song?id=26517230,8843
1598,PILLOWTALK,ZAYN,https://music.163.com/song?id=401722082,8841
1599,Summertime Sadness (Behmer Bootleg),Behmer / Lana Del Rey,https://music.163.com/song?id=414979759,8839
1600,Wake Me Up (TYMA Remix),TYMA / Madilyn Bailey,https://music.163.com/song?id=33020802,8832
1601,Coco Jamboo (Calippo Remix Edit),Angelika Vee / Calippo,https://music.163.com/song?id=481535757,8823
1602,Eenie Meenie,Justin Bieber / Sean Kingston,https://music.163.com/song?id=18638050,8819
1603,Soldier,Gareth Emery / Roxanne Emery,https://music.163.com/song?id=28381276,8811
1604,Golden Leaves,Passenger,https://music.163.com/song?id=28613251,8800
1605,Ena,Hinkik,https://music.163.com/song?id=407679564,8798
1606,Speakerbox (feat. Lafa Taylor),Bassnectar / Lafa Taylor,https://music.163.com/song?id=32958419,8797
1607,Gucci Bandana (Prod.JRaB),TheBakeFactory,https://music.163.com/song?id=401722039,8786
1608,Get Down,Teminite,https://music.163.com/song?id=416552507,8786
1609,Except For Us,Austin Mahone,https://music.163.com/song?id=449818962,8783
1610,Faraway,Gala,https://music.163.com/song?id=18059932,8770
1611,Waiting For Tremor (COOL BROS Edit),COOL BROS / Avicii / Dimitri Vegas / Martin Garrix / Like Mike / Daft Punk,https://music.163.com/song?id=34766855,8763
1612,Shoop,Salt-N-Pepa,https://music.163.com/song?id=41654774,8753
1613,Fashion,The Royal Concept,https://music.163.com/song?id=34144578,8751
1614,Fairy Tale,Michael Learns To Rock,https://music.163.com/song?id=4172882,8727
1615,Reality,Vladimir Cosma,https://music.163.com/song?id=28875058,8711
1616,Go Off,Lil Uzi Vert / Quavo / Travis Scott,https://music.163.com/song?id=463159103,8685
1617,Tu Vivi Nell'Aria,M2 / Miani,https://music.163.com/song?id=5088632,8676
1618,Tell Me,TSUKI / Shiloh Dynasty,https://music.163.com/song?id=518896371,8670
1619,Blow This Club,Max Vangeli / Flatdisk,https://music.163.com/song?id=403711591,8659
1620,How We Party (Original Mix),R3hab / VINAI,https://music.163.com/song?id=28870241,8654
1621,Talk My Way Out of It,J-Hype,https://music.163.com/song?id=31209872,8650
1622,No One Else Like You,Adam Levine,https://music.163.com/song?id=28747426,8647
1623,Kiss Fight,Tülpa / gnash / BLANKTS,https://music.163.com/song?id=460112226,8643
1624,Berlin,Small Sur,https://music.163.com/song?id=28359949,8634
1625,infinity II,Kanashi,https://music.163.com/song?id=456175766,8623
1626,Didn't Feel A Thing,Future Duper / Emilie Adams,https://music.163.com/song?id=487434788,8618
1627,In The End (Mellen Gi Remix),Voodoo,https://music.163.com/song?id=1317135273,8608
1628,Sexual,NEIKED / Dyo,https://music.163.com/song?id=417859611,8605
1629,Pause,Mapps,https://music.163.com/song?id=32594177,8604
1630,you're cute but i'm dead,convolk / deadbeatteen,https://music.163.com/song?id=473571101,8603
1631,Pretty Stranger,Prismo,https://music.163.com/song?id=517918245,8593
1632,Dragonborn,Jeremy Soule,https://music.163.com/song?id=1592307,8593
1633,Rooftops,JJ Weeks Band / Tedashii,https://music.163.com/song?id=407459600,8587
1634,This Is How We Do It,Solid Base,https://music.163.com/song?id=3545717,8573
1635,Party Train,Redfoo,https://music.163.com/song?id=40729854,8572
1636,Unstoppable (FKJ Remix),Lianne La Havas / FKJ,https://music.163.com/song?id=33361570,8551
1637,Without Him,Christina Grimmie,https://music.163.com/song?id=410628463,8547
1638,The Garden of Escapism (AK Remix),AK,https://music.163.com/song?id=409302035,8545
1639,Something Just Like This (Alesso Remix),The Chainsmokers / Coldplay / Alesso,https://music.163.com/song?id=475073467,8538
1640,Stayin' Alive,Bee Gees,https://music.163.com/song?id=3952752,8520
1641,Born To Lose,no sleep / Gia Koka,https://music.163.com/song?id=430208382,8511
1642,Boulevard Of Broken Dreams,Green Day,https://music.163.com/song?id=5159464,8500
1643,Unique,Lenka,https://music.163.com/song?id=31370203,8494
1644,Last Ride Of The Day,Nightwish,https://music.163.com/song?id=21311962,8493
1645,In Flames,Lungley,https://music.163.com/song?id=422977412,8484
1646,Hey Brother,Avicii / Dan Tyminski,https://music.163.com/song?id=27713921,8482
1647,That's So Us,Allie X,https://music.163.com/song?id=431259237,8475
1648,Good Life,Kiso / YVETTE,https://music.163.com/song?id=472137890,8470
1649,Malibu,Miley Cyrus,https://music.163.com/song?id=477992057,8464
1650,Creep,Gamper & Dadoni / Ember Island,https://music.163.com/song?id=485612576,8454
1651,Can We Dance,The Vamps,https://music.163.com/song?id=27804329,8440
1652,Four Walls,BROODS,https://music.163.com/song?id=28987075,8432
1653,Wish You Well,Katie Herzig,https://music.163.com/song?id=2872367,8430
1654,The Last String,Jacoo,https://music.163.com/song?id=29544534,8397
1655,Young Again (Radio Edit),Hardwell / Chris Jones,https://music.163.com/song?id=29554109,8391
1656,Price Tag,Fréro Delavega,https://music.163.com/song?id=28844472,8391
1657,Falling Down,lil peep / XXXTENTACION,https://music.163.com/song?id=1310906489,8390
1658,Freaks (W&W Bigroom Edit),W&W / Timmy Trumpet / Savage,https://music.163.com/song?id=31912054,8382
1659,Then Silence,Kjartan Salvesen,https://music.163.com/song?id=1617362,8375
1660,HEAVEN,Troye Sivan / Betty Who,https://music.163.com/song?id=37857000,8373
1661,White Iverson (PRXZM Cover),PRXZM,https://music.163.com/song?id=417859241,8365
1662,Vanish,Crossnaders / Karra / Breathe Carolina,https://music.163.com/song?id=427542077,8361
1663,3 Wishes,Dave Thomas Junior,https://music.163.com/song?id=17214000,8336
1664,I'll Be Waiting...,Pearl,https://music.163.com/song?id=404184492,8334
1665,Kyoto,Skrillex / Sirah,https://music.163.com/song?id=21606440,8333
1666,Ellie,Eastside / Ed Sheeran,https://music.163.com/song?id=30967328,8330
1667,In the End,Tommee Profitt / Jung Youth / Fleurie,https://music.163.com/song?id=1309896289,8322
1668,Reforget,Lauv,https://music.163.com/song?id=33495784,8315
1669,KinjaBang,TroyBoi,https://music.163.com/song?id=501220080,8307
1670,One On One (Damien N-Drix Remix),Tujamo / Sorana / Damien N-Drix,https://music.163.com/song?id=493688834,8294
