,name,singer,link,comments_num
5283,Cellophane,Sara Jackson-Holman,https://music.163.com/song?id=29216041,2112
5284,Lego House,Ed Sheeran,https://music.163.com/song?id=17565996,2111
5285,three 6 forever,Oliver~,https://music.163.com/song?id=448144067,2111
5286,If I Die,DOLF / DJ Soda,https://music.163.com/song?id=496871000,2110
5287,Ticking,TIN,https://music.163.com/song?id=410519534,2110
5288,Radio Silence,R3hab / Jocelyn Alice,https://music.163.com/song?id=1296168044,2109
5289,lifecouldbeadream,future james,https://music.163.com/song?id=454435552,2109
5290,Stayin' Alive,Bee Gees,https://music.163.com/song?id=5059535,2109
5291,Alive,Krewella,https://music.163.com/song?id=27733447,2108
5292,Star Crossed,3LAU / VÉRITÉ,https://music.163.com/song?id=504492135,2108
5293,Ain't A Nice,Woo2tech / Zerky,https://music.163.com/song?id=441491291,2107
5294,Fox on the Run (Single Version),Sweet,https://music.163.com/song?id=473602851,2106
5295,Gone,Russ,https://music.163.com/song?id=432509133,2105
5296,Desire,Years & Years,https://music.163.com/song?id=30474544,2105
5297,Rupture,Laurie Darmon,https://music.163.com/song?id=30841946,2104
5298,Circles,machineheart / Vanic,https://music.163.com/song?id=33854190,2102
5299,Lullaby,Sigala / Paloma Faith,https://music.163.com/song?id=537407937,2101
5300,Crush,Cigarettes After Sex,https://music.163.com/song?id=571854528,2101
5301,Run Away,DJ Soak / Anderson .Paak,https://music.163.com/song?id=536570623,2100
5302,My My My! (Throttle Remix),Troye Sivan,https://music.163.com/song?id=545200973,2100
5303,midnight jam sesh,aqualina,https://music.163.com/song?id=524913179,2099
5304,Before you I was fine,blind.scream,https://music.163.com/song?id=458238847,2099
5305,Moshi Moshi,Steve Aoki / Vini Vici / Mama Aoki,https://music.163.com/song?id=553753866,2099
5306,Powerglide,Rae Sremmurd / Swae Lee / Slim Jxmmi / Juicy J,https://music.163.com/song?id=542092475,2097
5307,Save That S**t,lil peep,https://music.163.com/song?id=498286600,2097
5308,No Promises,Shawn Mendes,https://music.163.com/song?id=420154635,2097
5309,bedhead,Flower Face,https://music.163.com/song?id=29488627,2096
5310,Letters,Mark Bradshaw,https://music.163.com/song?id=1781917,2096
5311,Ass Like Kim Face Like Rihanna,Caked Up / Yultron,https://music.163.com/song?id=31134525,2096
5312,Firefly,BEAUZ / Ameria,https://music.163.com/song?id=863493139,2095
5313,The Stars Our Home,Jason Hayes / Mike Patti,https://music.163.com/song?id=36664497,2095
5314,"Ludwig, the Holy Blade",Nobuyoshi Suzuki,https://music.163.com/song?id=39436851,2095
5315,Lie Low,Osho / Shiloh,https://music.163.com/song?id=431855442,2095
5316,Everytime,Shane Filan,https://music.163.com/song?id=27907472,2095
5317,Monster,Kanye West / Bon Iver / Jay-Z / Nicki Minaj / Rick Ross,https://music.163.com/song?id=18969207,2095
5318,Together,Janji / Vivien,https://music.163.com/song?id=30373112,2094
5319,We R Who We R,Kesha,https://music.163.com/song?id=20036115,2094
5320,Gangsta's Paradise,Coolio / L.V.,https://music.163.com/song?id=17112374,2094
5321,Pull Me Out,This Wild Life,https://music.163.com/song?id=420996098,2094
5322,Million Reasons,Madilyn Bailey,https://music.163.com/song?id=468490638,2094
5323,Waiting For Tomorrow,Martin Garrix / Pierce Fulton / Mike Shinoda,https://music.163.com/song?id=1318807656,2093
5324,Drive,GLADES,https://music.163.com/song?id=400876408,2093
5325,CHOCOLAT,Mariya Ise / TCY FORCE,https://music.163.com/song?id=4930076,2093
5326,Sun Goes Down,Bruno Martini / Isadora,https://music.163.com/song?id=486208024,2092
5327,Don't Stop (Radio Edit),Andrey Exx / Hot Hotels,https://music.163.com/song?id=31365862,2092
5328,Straight Outta Compton,N.W.A,https://music.163.com/song?id=20189494,2090
5329,Me and My Broken Heart,Rixton,https://music.163.com/song?id=28915526,2090
5330,Never Let Me Go,Alok / Bruno Martini / Zeeba,https://music.163.com/song?id=475264029,2089
5331,Take Me Down,The Pretty Reckless,https://music.163.com/song?id=421148446,2088
5332,Slip,Elliot Moss,https://music.163.com/song?id=31719856,2088
5333,4:44,Jay-Z,https://music.163.com/song?id=488654976,2088
5334,Creep On Me,GASHI / French Montana / DJ Snake,https://music.163.com/song?id=1303242417,2088
5335,BOY,Charlie Puth,https://music.163.com/song?id=557584014,2088
5336,"Girl, You'll Be a Woman Soon",Urge Overkill,https://music.163.com/song?id=5057824,2087
5337,Jealous,J-Hype,https://music.163.com/song?id=29803228,2087
5338,Demons,Henry Land / Samuel / Jasmine Thompson / Hilman,https://music.163.com/song?id=32341999,2086
5339,Anthem (We Love House Music),Don Diablo,https://music.163.com/song?id=572160083,2085
5340,Glamorous,Fergie / Ludacris,https://music.163.com/song?id=19836152,2085
5341,Peach Jam,88rising / joji / BlocBoy JB,https://music.163.com/song?id=1293904024,2085
5342,MIA,Bad Bunny / Drake,https://music.163.com/song?id=1316526753,2084
5343,Drink About,SeeB / Dagny,https://music.163.com/song?id=550169452,2084
5344,"Forget Me Nots (12"" Version)",Patrice Rushen,https://music.163.com/song?id=3243321,2083
5345,"Sex, Love & Water",Armin van Buuren / Conrad Sewell,https://music.163.com/song?id=534541195,2083
5346,Gentle Shower,パイパー,https://music.163.com/song?id=28916235,2083
5347,RUN IT UP,bbno$,https://music.163.com/song?id=422094276,2082
5348,Believe (B3NJAMIN Remix),B3NJAMIN / Thomas Gold / Bright Lights,https://music.163.com/song?id=409060089,2082
5349,Look Alive,Rae Sremmurd,https://music.163.com/song?id=410100384,2082
5350,8 Letters,Why Don't We,https://music.163.com/song?id=1300353986,2082
5351,When You Say Nothing At All,Ronan Keating,https://music.163.com/song?id=5054926,2081
5352,Holiday,Achordion / Tomoko Mitsuda,https://music.163.com/song?id=1345002,2079
5353,Next Escape,Viceroy / Patrick Baker,https://music.163.com/song?id=410802620,2079
5354,Papercut (Grey Remix),Zedd / Grey / Troye Sivan,https://music.163.com/song?id=444652684,2078
5355,I Wanna Be Free,The Monkees,https://music.163.com/song?id=3609472,2078
5356,Trouble,Avicii / Wayne Hector,https://music.163.com/song?id=35090546,2077
5357,Here for You,Kygo / Ella Henderson,https://music.163.com/song?id=34383209,2077
5358,New Divide,Linkin Park,https://music.163.com/song?id=5041904,2076
5359,You Took My Heart Away,Michael Learns To Rock,https://music.163.com/song?id=5134067,2076
5360,The Silence (feat. Crywolf & Aylen),PAZ / Crywolf / Aylen,https://music.163.com/song?id=31814248,2075
5361,Photograph (AndyWho Remix),AndyWho / Ed Sheeran / Boyce Avenue,https://music.163.com/song?id=35345671,2075
5362,Off The Hook,Hardwell / Armin van Buuren,https://music.163.com/song?id=34614105,2075
5363,Whatever It Takes (Live/Acoustic),Imagine Dragons,https://music.163.com/song?id=495550881,2075
5364,Fearless,Taylor Swift,https://music.163.com/song?id=19292982,2075
5365,Say My Name (Jai Wolf Remix),Odesza / Zyra,https://music.163.com/song?id=36924945,2074
5366,You (OutaMatic Remix),OutaMatic / Katelyn Tarver / Lost Kings,https://music.163.com/song?id=409646288,2073
5367,WingRiddenAngel (flip),XXXTENTACION,https://music.163.com/song?id=862102490,2073
5368,Be Alright,Dean Lewis,https://music.163.com/song?id=574927251,2071
5369,A Love That Will Never Grow Old,Emmylou Harris,https://music.163.com/song?id=1377231,2071
5370,streetlights,jiwoo,https://music.163.com/song?id=553815085,2071
5371,Drops (feat Tom Bailey),FKJ / Tom Bailey,https://music.163.com/song?id=399354057,2071
5372,Bigroom Never Dies,Hardwell / Blasterjaxx / Mitch Crown,https://music.163.com/song?id=865868057,2069
5373,Hooked,Why Don't We,https://music.163.com/song?id=570545081,2069
5374,All These Years,Camila Cabello,https://music.163.com/song?id=528568990,2068
5375,Don't Be Afraid,Elliott Yamin,https://music.163.com/song?id=1304127,2068
5376,Second Time,Bruno Major,https://music.163.com/song?id=469410390,2067
5377,Between The Bars,Elliott Smith,https://music.163.com/song?id=17566198,2067
5378,pounding sound,ZeeAnn,https://music.163.com/song?id=488647703,2067
5379,Murda Me,Fabian Mazur,https://music.163.com/song?id=32010255,2066
5380,"Sleep, For The Weak! (Lost Frequencies Remix)",Lea Rue,https://music.163.com/song?id=404543803,2064
5381,Broken,Lifehouse,https://music.163.com/song?id=17091562,2064
5382,DRESS CODE,Wilcox / G2,https://music.163.com/song?id=30212767,2064
5383,What You Want,Tim Gartz / Cammora / Nicole Gartz,https://music.163.com/song?id=463197540,2063
5384,IDFWU,NO:EL,https://music.163.com/song?id=463001163,2063
5385,Shower,Becky G,https://music.163.com/song?id=28461895,2062
5386,Fingers,ZAYN,https://music.163.com/song?id=1318726521,2062
5387,Kimlar,Ozodbek Nazarbekov,https://music.163.com/song?id=33791413,2062
5388,You Think You're a Man,The Vaselines,https://music.163.com/song?id=4351129,2062
5389,Home,Hechmann,https://music.163.com/song?id=484614182,2061
5390,바람이 부는 언덕에,G'Night Stand,https://music.163.com/song?id=481854956,2060
5391,Connor Main Theme,Quantic Dream,https://music.163.com/song?id=569859135,2060
5392,Something Big,Shawn Mendes,https://music.163.com/song?id=30474116,2059
5393,Shine Your Way,Owl City / Yuna / Adam Young,https://music.163.com/song?id=26367760,2059
5394,Gucci On My,Mike Will Made It / 21 Savage / YG / Migos,https://music.163.com/song?id=463164460,2058
5395,Like a Glove,Ivy Levan / Cadre,https://music.163.com/song?id=34200028,2058
5396,History (Kid Travis Cover),Kid Travis / Rich Brian / 88rising,https://music.163.com/song?id=1317145091,2058
5397,Been A While (Original Mix),Sam Feldt,https://music.163.com/song?id=402070863,2058
5398,I'll Be There,Jess Glynne,https://music.163.com/song?id=555931250,2057
5399,Yadigda Bamu Ya,Various Artists,https://music.163.com/song?id=27901209,2057
5400,PLASTIC,sakehands,https://music.163.com/song?id=1307463441,2057
5401,I feel nothing,prxz,https://music.163.com/song?id=1297492180,2057
5402,Santa Baby,Daniela Andrade,https://music.163.com/song?id=37820826,2056
5403,Batshit,Sofi Tukker,https://music.163.com/song?id=548890860,2055
5404,Young Once,Fabian Mazur / Dia Frampton,https://music.163.com/song?id=460323702,2053
5405,Stay,J.Fla,https://music.163.com/song?id=500412241,2053
5406,rockstar ⭐ (prod. cartoon ben),lil hawk boy,https://music.163.com/song?id=504264725,2053
5407,The Birds Will Sing For Us,Ed Harcourt,https://music.163.com/song?id=22523022,2052
5408,ANTI-HERO,End of the World,https://music.163.com/song?id=33190111,2052
5409,All You Need Is Love,Avicii / Ruth-Anne Cunnigham,https://music.163.com/song?id=28253327,2050
5410,Let It Be (Live),Paul McCartney,https://music.163.com/song?id=1821591,2050
5411,Warm,Dre'es / Mia,https://music.163.com/song?id=524148990,2049
5412,All Night,Steve Aoki / Lauren Jauregui,https://music.163.com/song?id=519265060,2049
5413,Still Breathing,Green Day,https://music.163.com/song?id=431855284,2049
5414,Friendship,Whethan / Skrillex / Kiiara,https://music.163.com/song?id=543986441,2049
5415,Next To You,Sarcastic Sounds,https://music.163.com/song?id=523042063,2048
5416,Through the Night,Slushii,https://music.163.com/song?id=557581479,2046
5417,냉탕에 상어,SUPERBEE / Black Nut,https://music.163.com/song?id=35847913,2046
5418,Darklands,The Jesus and Mary Chain,https://music.163.com/song?id=21965518,2046
5419,Cachel Wood,Isobel Campbell,https://music.163.com/song?id=2748092,2046
5420,Lady Low,Teleman,https://music.163.com/song?id=28454488,2045
5421,Main Title and The Attack on the Jakku Village,John Williams,https://music.163.com/song?id=39449162,2045
5422,Start Again,OneRepublic / Vegas Jones,https://music.163.com/song?id=574906260,2044
5423,what can i do,ROOK1E,https://music.163.com/song?id=461124260,2044
5424,Discovery,AK,https://music.163.com/song?id=466795760,2044
5425,Lotus Blossom,Purple Cloud,https://music.163.com/song?id=454438487,2044
5426,Touch,Little Mix,https://music.163.com/song?id=441489088,2044
5427,Let Me Love You (Marshmello Remix),DJ Snake / Justin Bieber / Marshmello,https://music.163.com/song?id=444269151,2043
5428,RAF,A$AP Mob / A$AP Rocky / Playboi Carti / Quavo / Lil Uzi Vert / Frank Ocean,https://music.163.com/song?id=480097968,2042
5429,X,ScHoolboy Q / 2 Chainz / Saudi,https://music.163.com/song?id=536870477,2042
5430,Young Wolves,Racoon Racoon,https://music.163.com/song?id=459925111,2042
5431,I Won't Let You Down,Christopher / Bekuh Boom,https://music.163.com/song?id=408332741,2041
5432,Over The Edge,KAYZO / Gammer / AU8UST,https://music.163.com/song?id=497223014,2040
5433,Travel Delays,Alan Silvestri,https://music.163.com/song?id=555951494,2039
5434,True Colors,Wiz Khalifa / Nicki Minaj,https://music.163.com/song?id=28935275,2039
5435,Wolves,J.Fla,https://music.163.com/song?id=546838016,2037
5436,Giving Up The Gun,Aaron Sprinkle,https://music.163.com/song?id=28099925,2036
5437,Peace Is Free (Album Version),Black Stone Cherry,https://music.163.com/song?id=16778903,2036
5438,Earned It,The Weeknd,https://music.163.com/song?id=30413629,2036
5439,**** Rap (Prod. SQUINTS MANE),Y U N G D E A D H E A D / SQUINTS MANE,https://music.163.com/song?id=422094095,2036
5440,Old Church Choir,Zach Williams,https://music.163.com/song?id=447925381,2035
5441,PUBG's MainTheme,PUBG,https://music.163.com/song?id=515621813,2035
5442,Fools,Arston,https://music.163.com/song?id=473940940,2032
5443,Infinity War,Alan Silvestri,https://music.163.com/song?id=555951515,2032
5444,Through The Fire And Flames (Album Version),Dragonforce,https://music.163.com/song?id=17483914,2032
5445,The Garden (Teddybeer Remix),Teddy Beer / Dj Carpi,https://music.163.com/song?id=402070506,2032
5446,Halfway,Jake Miller / Croosh,https://music.163.com/song?id=458711586,2031
5447,Rains In L.A.,Scouting for Girls,https://music.163.com/song?id=19168799,2031
5448,Love The Noise (Zwette Remix),Zwette / Phantafox,https://music.163.com/song?id=410925863,2031
5449,Let Me Live,Jonas David,https://music.163.com/song?id=1609141,2030
5450,Save Yourself (NGHTMRE VIP REMIX),The Chainsmokers / NGHTMRE,https://music.163.com/song?id=1334474357,2030
5451,This Feeling (Afrojack & Disto Remix),The Chainsmokers / Kelsea Ballerini,https://music.163.com/song?id=1322338635,2030
5452,Dose of You (Radio Edit),Helena Legend / Kristin,https://music.163.com/song?id=476323559,2030
5453,This Is What It Feels Like,Armin van Buuren,https://music.163.com/song?id=28100509,2029
5454,Free Fall (Hedegaard Remix),Christopher / Hedegaard,https://music.163.com/song?id=464377301,2029
5455,I See Love (From Hotel Transylvania 3),Jonas Blue / Joe Jonas,https://music.163.com/song?id=574926473,2029
5456,This D.J.,Warren G,https://music.163.com/song?id=19823154,2029
5457,Dont Let Me Down (Hardwell & Sephyx Extended Remix),The Chainsmokers / Daya / Hardwell / Sephyx,https://music.163.com/song?id=415792860,2029
5458,Bei Dir Bin Ich Schön,2raumwohnung,https://music.163.com/song?id=28421219,2028
5459,Cold Cold Night,Ceremony,https://music.163.com/song?id=27231875,2027
5460,Almost Forgot,Against the Current,https://music.163.com/song?id=559342926,2027
5461,All I Want For Christmas Is You,J.Fla,https://music.163.com/song?id=522352133,2026
5462,We Are...,Noah Cyrus / MØ,https://music.163.com/song?id=535508346,2026
5463,Smooth Waves,Arman Cekin,https://music.163.com/song?id=34057447,2026
5464,Einsamer Hirte,Gheorghe Zamfir,https://music.163.com/song?id=27401335,2025
5465,Salad Days,Mac Demarco,https://music.163.com/song?id=28267255,2025
5466,Sunflower,Emma Stevens,https://music.163.com/song?id=27899008,2024
5467,Love Is an Open Door, Kristen Bell,https://music.163.com/song?id=28031117,2024
5468,Showdown (Win),Raffael Gruber,https://music.163.com/song?id=439915386,2024
5469,Let's Go,Lucas & Steve / Curbi / Mike Williams,https://music.163.com/song?id=475264194,2024
5470,Kamikaze (Boxinbox & Lionsize Remix),Boxinbox & Lionsize,https://music.163.com/song?id=36924066,2023
5471,Words,Birdy,https://music.163.com/song?id=407679490,2023
5472,Summer Love,The Workday Release,https://music.163.com/song?id=4380586,2022
5473,All My Life,DallasK,https://music.163.com/song?id=534540184,2022
5474,Do It Again,River Valley Worship,https://music.163.com/song?id=405612897,2022
5475,TeamAviciiVEVO - Unbreakable（HollisZhang remix）,HollisZhang,https://music.163.com/song?id=479385471,2021
5476,My Name Is,Eminem,https://music.163.com/song?id=17572251,2020
5477,Thru These Tears,LANY,https://music.163.com/song?id=1294460641,2019
5478,G.O.M.D.,J. Cole,https://music.163.com/song?id=29775431,2019
5479,Keep It from You,GLADES,https://music.163.com/song?id=478490487,2019
5480,The Days,Patrick Wolf,https://music.163.com/song?id=18005927,2018
5481,Two Minds (KSHMR & Crossnaders Remix),KSHMR / Crossnaders / Nero,https://music.163.com/song?id=466794336,2017
5482,Sleeping Sun,Nightwish,https://music.163.com/song?id=21312257,2016
5483,Tongue Tied,Grouplove,https://music.163.com/song?id=18085525,2015
5484,Meet Me (BKAYE X Ben Maxwell Remix),BKAYE / ben maxwell / Mickey Valen / Noe,https://music.163.com/song?id=461811848,2015
5485,Real Life,Ty.,https://music.163.com/song?id=460414950,2013
5486,On Top of the World,Imagine Dragons,https://music.163.com/song?id=412016840,2012
5487,take me down,Combination Lock / VELVETEARS,https://music.163.com/song?id=419254233,2009
5488,Come with Me Now,Kongos,https://music.163.com/song?id=28458196,2009
5489,Andalusia (MKJ Remix),MKJ / Antoine Chambe / Otter Berry / Hi-Ly,https://music.163.com/song?id=401249195,2008
5490,Guardians Inferno,David Hasselhoff / The Sneepers,https://music.163.com/song?id=473602863,2008
5491,Catch me if you can,Walking On Cars,https://music.163.com/song?id=26576608,2007
5492,Got Well Soon,Breton,https://music.163.com/song?id=30496501,2007
5493,GREENGUM,Hercelot / Tomggg,https://music.163.com/song?id=32432011,2005
5494,Balan a Nave,Mc Tchesco,https://music.163.com/song?id=34144963,2005
5495,The Wonky Song (X Rated Version),MONXX / Walter Wilde,https://music.163.com/song?id=484314655,2005
5496,The Greatest,J.Fla,https://music.163.com/song?id=463352641,2005
5497,그냥 (Just),Zion.T / Crush,https://music.163.com/song?id=30431642,2004
5498,Safe & Sound - from The Hunger Games Soundtrack,Taylor Swift / The Civil Wars,https://music.163.com/song?id=23432684,2003
5499,Goodbye To Yesterday,Elina Born / Stig Rästa,https://music.163.com/song?id=31168350,2002
5500,It's Time,Steve Aoki / Laidback Luke / Bruce Buffer,https://music.163.com/song?id=550138093,2001
5501,Skydive (feat. Maiday),Chuckie,https://music.163.com/song?id=28310870,2001
5502,All I Want,Alok / Liu / Stonefox,https://music.163.com/song?id=431853775,2000
5503,Invisible,Aloan,https://music.163.com/song?id=16475089,2000
5504,I Still Wait For You,XYLØ,https://music.163.com/song?id=464373312,2000
5505,всю жизнь,мавлан музыка,https://music.163.com/song?id=1307371705,1998
5506,When We Were Young,Passenger,https://music.163.com/song?id=431534620,1997
5507,Get On Your Knees,Nicki Minaj / Ariana Grande,https://music.163.com/song?id=29789838,1996
5508,I Was Me,Imagine Dragons,https://music.163.com/song?id=35345643,1996
5509,Snake,Hush,https://music.163.com/song?id=470795748,1994
5510,Show Me Love (Skrillex Remix),Skrillex / Chance The Rapper / Moses Sumney / Hundred Waters / Robin Hannibal,https://music.163.com/song?id=407450333,1993
5511,Beautiful Day,U2,https://music.163.com/song?id=22004078,1993
5512,Slow Down,EMBRZ,https://music.163.com/song?id=35755271,1992
5513,Kill You,Eminem,https://music.163.com/song?id=17572069,1992
5514,Sweet Time,Raveena,https://music.163.com/song?id=518094492,1992
5515,The Time (Dirty Bit),Black Eyed Peas,https://music.163.com/song?id=16808826,1992
5516,Determine,Alonzo,https://music.163.com/song?id=5042283,1991
5517,East of Eden,Zella Day,https://music.163.com/song?id=30967819,1989
5518,Save Myself,Ed Sheeran,https://music.163.com/song?id=460112987,1988
5519,My first time (Radio Edit),Jordi MB / Eimy Sue,https://music.163.com/song?id=37720339,1988
5520,Astronaut,Oh Boy Prince / Jspec,https://music.163.com/song?id=38392885,1988
5521,Wait For Me,Lotte Kestner,https://music.163.com/song?id=2929187,1987
5522,How To Lie,Jony J,https://music.163.com/song?id=1325896298,1984
5523,Blank Space,Tiffany Alvord,https://music.163.com/song?id=29844519,1984
5524,Run To,Lisa Crawley,https://music.163.com/song?id=27914279,1983
5525,Tattoo,Calmani & Grey / Pearl Andersson,https://music.163.com/song?id=458239005,1983
5526,EDM Super Party (Continuous Mix) part1,DJ Top,https://music.163.com/song?id=421870511,1983
5527,Alone,Jessie Ware,https://music.163.com/song?id=505828335,1983
5528,Morning Sun,Robin Thicke,https://music.163.com/song?id=32897956,1983
5529,Last Dance,Rhys,https://music.163.com/song?id=460409561,1982
5530,in your imagination,m6ke / shiloh,https://music.163.com/song?id=543988152,1981
5531,She Doesn't Mind (DJ Laszlo Radio Edit),Sean Paul,https://music.163.com/song?id=27766187,1981
5532,Something Just Like This (Dimitri Vegas & Like Mike Remix),The Chainsmokers / Coldplay / Dimitri Vegas & Like Mike,https://music.163.com/song?id=475072483,1980
5533,Magic,Thomas Gold / Jillian Edwards,https://music.163.com/song?id=432698443,1980
5534,Girl In the Mirror,Sophia Grace / Silento,https://music.163.com/song?id=416700601,1979
5535,Love & War (Original Mix),Yellow Claw / Yade Lauren,https://music.163.com/song?id=440208433,1979
5536,I Like Me Better (Cheat Codes Remix),Lauv / Cheat Codes,https://music.163.com/song?id=491686466,1978
5537,Familiar,Liam Payne / J Balvin,https://music.163.com/song?id=554200074,1978
5538,Through the Years & Far Away,みずさわゆうき,https://music.163.com/song?id=22697452,1977
5539,American Boy (EZRA Remix),EZRA / Estelle,https://music.163.com/song?id=36509921,1977
5540,Yeah Right,joji,https://music.163.com/song?id=557583125,1977
5541,Marco Polo,China Lane,https://music.163.com/song?id=431958744,1976
5542,Something New,Axwell Λ Ingrosso,https://music.163.com/song?id=29759676,1976
5543,Whiplash,Sidney Samson / Far East Movement / Onderkoffer,https://music.163.com/song?id=36841721,1976
5544,Come Thru,Shiloh Dynasty / Dibyo,https://music.163.com/song?id=554391213,1976
5545,When I Grow Up,Dimitri Vegas & Like Mike / Wiz Khalifa,https://music.163.com/song?id=862096153,1975
5546,We Could Be,Tyron Hapi / Mashd N Kutcher,https://music.163.com/song?id=491271500,1975
5547,THAT GIRL,Peniel,https://music.163.com/song?id=486999484,1974
5548,Easy Go,Grandtheft / Delaney Jane,https://music.163.com/song?id=438803457,1974
5549,Escape,Kaivaan / Hikaru Station,https://music.163.com/song?id=417859436,1974
5550,Buckskin Stallion Blues,Amy Annelle,https://music.163.com/song?id=518066378,1973
5551,Le Temps Des Fleurs,Dalida,https://music.163.com/song?id=2499447,1972
5552,Behind The Words,Clau||M,https://music.163.com/song?id=412911959,1972
5553,Fast Car (feat. River),Tobtok / River,https://music.163.com/song?id=36608932,1971
5554,Love Like You Loved,Jonny Diaz,https://music.163.com/song?id=18556941,1971
5555,Turn Back Time (Radio Edit),Sub Focus,https://music.163.com/song?id=28152841,1971
5556,Steal Your Heart (feat. Lenachka) [Radio Mix],BRKLYN / Lenachka,https://music.163.com/song?id=399343389,1970
5557,Feel Something,Black Coast / REMMI,https://music.163.com/song?id=453151564,1970
5558,Up All Night,Streex / Breathe Carolina,https://music.163.com/song?id=463049034,1970
5559,Magic Trick,Borgore / Juicy J,https://music.163.com/song?id=445703169,1969
5560,How Far I'll Go,Auli'i Cravalho,https://music.163.com/song?id=441102482,1969
5561,So Good,Zara Larsson / Ty Dolla $ign,https://music.163.com/song?id=455311386,1968
5562,Battle Sirens (RIOT Remix),RIOT / Tom Morello / Knife Party,https://music.163.com/song?id=443876388,1966
5563,28th,HVOB,https://music.163.com/song?id=28071896,1965
5564,My Heart Is Open,Maroon 5 / Gwen Stefani,https://music.163.com/song?id=29019233,1965
5565,ISLAND (Japanese Ver.),WINNER,https://music.163.com/song?id=502238300,1964
5566,3 Things,Jason Mraz,https://music.163.com/song?id=28625168,1964
5567,Waiting For You (feat. Joanna Jones),Unlike Pluto / Joanna Jones,https://music.163.com/song?id=416011656,1964
5568,Flaming Hot Cheetos,clairo,https://music.163.com/song?id=501220481,1963
5569,Be My Satellite,Banaroo,https://music.163.com/song?id=16810826,1963
5570,Pochito - Coco,Moici / ZGZZB,https://music.163.com/song?id=1318017668,1961
5571,Be Yourself,Ben's Brother,https://music.163.com/song?id=1090417,1961
5572,Ridin,Chamillionaire / Krayzie Bone,https://music.163.com/song?id=28041919,1961
5573,Touch,3LAU / Carly Paige,https://music.163.com/song?id=534228257,1960
5574,Edge of the Earth,Don Diablo,https://music.163.com/song?id=409326798,1960
5575,To Begin Again,Adam Watts,https://music.163.com/song?id=27602243,1960
5576,Strange Sensation,xfruge,https://music.163.com/song?id=529814942,1959
5577,Shelter (Gill Chang Edit),Gill Chang / Porter Robinson / Madeon,https://music.163.com/song?id=426026480,1959
5578,Where'd U Go,ILLENIUM / Said The Sky,https://music.163.com/song?id=507585221,1958
5579,Closer,Duck House,https://music.163.com/song?id=35848584,1958
5580,Magic,KSHMR,https://music.163.com/song?id=1321906369,1957
5581,Dim Lights,vietra,https://music.163.com/song?id=509106740,1957
5582,hot local single (pro. liveyoshi),nest,https://music.163.com/song?id=450041353,1957
5583,Let Me In,Gemaine,https://music.163.com/song?id=420125659,1956
5584,Ke pi sonte shume (Gon Haziri Remix),Gon Haziri / Yll Limani,https://music.163.com/song?id=480426459,1956
5585,Doonka (Original Mix),KSHMR / Mr. Black,https://music.163.com/song?id=565890672,1956
5586,Real (LeMarquis Remix),Years & Years,https://music.163.com/song?id=28260439,1956
5587,Boom Boom Pow,Black Eyed Peas,https://music.163.com/song?id=5112948,1956
5588,Jackpot,Selina Mour,https://music.163.com/song?id=501215003,1956
5589,Let It Be,John Lennon / Paul McCartney / John Denver,https://music.163.com/song?id=405327993,1955
5590,Nobody,Shinigami,https://music.163.com/song?id=466333240,1954
5591,Red,Against the Current,https://music.163.com/song?id=31053380,1953
5592,Touch! (album version),LUCKY TAPES,https://music.163.com/song?id=33761138,1953
5593,"mr.sandman, where you at?",Swoon.,https://music.163.com/song?id=479408951,1952
5594,Abi,еяхат музыка,https://music.163.com/song?id=541384898,1952
5595,Wait (Kygo Remix),Kygo / M83,https://music.163.com/song?id=28604803,1952
5596,Delirious (Boneless),Steve Aoki / KiD Ink,https://music.163.com/song?id=28738349,1952
5597,Forgetting All About You,Phoebe Ryan / blackbear,https://music.163.com/song?id=494093531,1952
5598,**** U love,CG,https://music.163.com/song?id=511566088,1950
5599,SteveWilkosThrowsChair,Bones,https://music.163.com/song?id=431856003,1949
5600,Last Chance,Kaskade,https://music.163.com/song?id=27698620,1949
5601,Quick Musical Doodles,Two Feet,https://music.163.com/song?id=424849025,1947
5602,Goodbye,Maty Noyes / Mokita,https://music.163.com/song?id=509460025,1947
5603,Falling Away (MitiS Remix),MitiS / Lights / Seven Lions,https://music.163.com/song?id=400876493,1947
5604,weight of the wind (prod.oilcolor),"nothing,nowhere. / oilcolor",https://music.163.com/song?id=413812537,1946
5605,My Love Will Clap Its Hands For You,The Candle Thieves,https://music.163.com/song?id=4003383,1946
5606,PIT,RA,https://music.163.com/song?id=862835779,1946
5607,"I accidentally slit my throat now I'm dead, I'm sorry (Prod. Harvest)",JAKE COOLEY,https://music.163.com/song?id=464377449,1945
5608,2 Phones,Kevin Gates,https://music.163.com/song?id=406316019,1945
5609,Toluca Lake,Tep No,https://music.163.com/song?id=515223310,1944
5610,Pray For You - Album Version,Jaron and the Long Road to Love,https://music.163.com/song?id=1597575,1944
5611,Aoyama,ESTA.,https://music.163.com/song?id=28437574,1944
5612,Daylight,Ronan / Dew,https://music.163.com/song?id=26359390,1943
5613,Quizas Quizas Quizas,Andrea Bocelli / Jennifer Lopez,https://music.163.com/song?id=25714226,1943
5614,Summer Is Our Ecstacy,Axero,https://music.163.com/song?id=505665542,1942
5615,Hoohah (Original Mix),Fox Stevenson / Curbi,https://music.163.com/song?id=33916120,1942
5616,Day Dreamin’,Kondor,https://music.163.com/song?id=1638489,1942
